id,qual_sidda,qual_inputs,qual_packedness,qual_loom_tight,qual_size_accuracy,qual_design_accuracy,qual_finishing_time,qual_overall,date,datenum,m2,qual_date,qual_date_102,qual_date_103,qual_date_104,qual_date_105,qual_date_110,qual_date_201,qual_date_202,qual_date_203,produced102,produced103,produced104,produced105,produced110,produced201,produced202,produced203,weight1,weight2,weight_error,abs_weight_error
282.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,,2013-06-28,19537.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-10-04,19635.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-07-19,19558.0,5.75,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-12-06,19698.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-01-18,19376.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,,2012-12-14,19341.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-07-26,19565.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2014-04-25,19838.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2014-01-24,19747.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2014-02-07,19761.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,,2013-05-24,19502.0,5.75,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-04-12,19460.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,,2012-12-28,19355.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-12-13,19705.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,,2013-01-04,19362.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
282.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2014-04-04,19817.0,5.7599998,2011-10-23,19122.0,19304.0,19471.0,19759.0,19596.0,19533.0,19717.0,19900.0,,,115.17999,329.71,208.75,167.0,295.15,439.15,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-01-03,19726.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-07-12,19551.0,4.32,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-06-07,19516.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-01-17,19740.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-09-13,19614.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-04-26,19474.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-05-23,19866.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-03-29,19446.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-04-25,19838.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-05-30,19873.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-07-19,19558.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-01-31,19754.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-09-20,19621.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-03-01,19418.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-11-08,19670.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-04-04,19817.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-03-28,19810.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-05-09,19852.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-12-06,19698.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-11-01,19663.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2012-12-14,19341.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-06-06,19880.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-01-10,19733.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-09-06,19607.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-04-12,19460.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-06-28,19537.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-06-13,19887.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-02-23,19412.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,,2012-12-21,19348.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-02-09,19398.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-02-14,19768.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-05-16,19859.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-01-18,19376.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-05-10,19488.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,,2013-05-17,19495.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-08-07,19577.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-12-20,19712.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-03-21,19803.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-11-22,19684.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-12-13,19705.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-10-25,19656.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-02-28,19782.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,,2012-12-07,19334.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,,2014-02-21,19775.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,,2013-03-15,19432.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-07-26,19565.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-04-18,19831.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,,2013-02-02,19391.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2012-12-28,19355.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-03-08,19425.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-05-02,19845.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-01-11,19369.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-10-04,19635.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-05-03,19481.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-11-29,19691.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-03-14,19796.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-04-19,19467.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-01-24,19747.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-11-15,19677.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-10-11,19642.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-03-07,19789.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-07-05,19544.0,4.32,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-06-21,19530.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-04-05,19453.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-12-27,19719.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,,2013-02-16,19405.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.5,0.0,0.0
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-08-23,19593.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-05-31,19509.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-01-25,19383.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-02-07,19761.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,,2013-03-22,19439.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,,2013-06-14,19523.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,2013-01-04,19362.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-05-24,19502.0,7.2,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2014-04-11,19824.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
298.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-09-27,19628.0,5.7599998,2011-11-09,19133.0,19283.0,19466.0,19759.0,19667.0,19533.0,19717.0,19900.0,,,136.8,370.08,295.19998,208.79999,335.52,479.52,2.5,2.2,-0.12,0.12
309.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,,2012-07-20,19194.0,21.2,2011-10-22,19102.0,19255.0,19465.0,19784.0,19596.0,19533.0,19717.0,19900.0,40.0,224.8,434.22,678.31,534.32,492.56,620.72,707.11,,,,
309.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,,2012-05-18,19131.0,8.0,2011-10-22,19102.0,19255.0,19465.0,19784.0,19596.0,19533.0,19717.0,19900.0,40.0,224.8,434.22,678.31,534.32,492.56,620.72,707.11,,,,
309.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,,2013-05-24,19502.0,5.7599998,2011-10-22,19102.0,19255.0,19465.0,19784.0,19596.0,19533.0,19717.0,19900.0,40.0,224.8,434.22,678.31,534.32,492.56,620.72,707.11,2.5,2.2,-0.12,0.12
309.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,,2013-08-23,19593.0,5.7599998,2011-10-22,19102.0,19255.0,19465.0,19784.0,19596.0,19533.0,19717.0,19900.0,40.0,224.8,434.22,678.31,534.32,492.56,620.72,707.11,2.5,2.2,-0.12,0.12
309.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,,2012-04-06,19089.0,8.0,2011-10-22,19102.0,19255.0,19465.0,19784.0,19596.0,19533.0,19717.0,19900.0,40.0,224.8,434.22,678.31,534.32,492.56,620.72,707.11,,,,
